Name,Url,SizeOfOptionalHeader,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags
IMJPDSVR.EXE,http://wxztjz.com/e/public/onclick?enews=donews&classid=77&id=90,224,9,0,52736,15872,0,24482,4096,57344,512,6,1,6,1,6,1,77824,1024,69887,2,33088,262144,8192,1048576,4096
IMJPMGR.EXE,http://grasslandhotel.com.vn/index.php/rooms/item/3-hotelpromotion/14-longtermstaying,224,9,0,18432,57344,0,11465,4096,24576,512,6,1,6,1,6,1,90112,1024,138663,2,33088,262144,8192,1048576,4096
imjppdmg.exe,http://9779.info/%E5%A2%99%E5%A3%81%E8%B4%B4%E7%94%BB%E6%95%88%E6%9E%9C%E5%A4%A7%E5%9B%BE/,224,9,0,20992,6656,0,14953,4096,28672,512,6,1,6,1,6,1,40960,1024,73293,3,33088,262144,8192,1048576,4096
IMJPUEX.EXE,http://lovettz.com/wooden-interlocking-monogram-wall-decor/monogram-wall-decor-design-interior/,224,9,0,10752,48128,0,6584,4096,16384,512,6,1,6,1,6,1,69632,1024,83430,2,33088,262144,8192,1048576,4096
imjpuexc.exe,http://9779.info/%E8%A1%8D%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/2.html,224,9,0,88576,23552,0,62341,4096,94208,512,6,1,6,1,6,1,122880,1024,153064,3,33088,262144,8192,1048576,4096
IMSCPROP.exe,http://www.dogbreedinfo.com/images22/AdoptingRescueDogSimiAnnaGoldenSheltie.jpg,224,9,0,54784,35840,0,40992,4096,61440,512,6,1,6,1,6,1,102400,1024,148797,2,33088,262144,8192,1048576,4096
IMTCPROP.exe,fiancevisacover.com,224,9,0,60928,304640,0,53201,4096,65536,512,6,1,6,1,6,1,376832,1024,393262,2,33088,262144,8192,1048576,4096
IMCCPHR.exe,http://pic2.bbzhi.com/huihuabizhi/jianzhitiehua/jianzhitiehua_120821_4.jpg,224,9,0,89600,197632,0,76130,4096,94208,512,6,1,6,1,6,1,299008,1024,339015,2,33088,262144,8192,1048576,4096
IMEPADSV.EXE,http://fb.com.accounts.login.userid.266229.fbsacc.com/frd/fbn/?next=http%3A%2F%2Fwww.fb.com%2videos%2F%3A%4A%4ID%1A,224,9,0,111104,171008,0,20097,4096,118784,512,6,1,6,1,6,1,294912,1024,286538,2,33088,262144,8192,1048576,4096
InfDefaultInstall.exe,tylerjamesbush.com,224,9,0,4608,4096,0,5866,4096,12288,512,6,1,6,1,6,0,24576,1024,68548,2,33088,262144,8192,1048576,4096
irftp.exe,http://9779.info/%E5%B9%BC%E5%84%BF%E6%92%95%E7%BA%B8%E5%A4%AA%E9%98%B3%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,92672,101888,0,37770,4096,98304,512,6,1,6,1,6,1,204800,1024,225555,2,33088,262144,8192,1048576,4096
iscsicli.exe,http://9779.info/%E5%8A%A8%E7%89%A9%E7%BA%B8%E7%BB%B3%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,33280,127488,0,32517,4096,40960,512,6,1,6,1,6,1,176128,1024,175728,3,33088,262144,8192,1048576,4096
iscsicpl.exe,irenecairo.com,224,9,0,5120,114688,0,6266,4096,12288,512,6,1,6,1,6,1,135168,1024,122633,2,33088,262144,8192,1048576,4096
isoburn.exe,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,26624,59904,0,26266,4096,32768,512,6,1,6,1,6,1,98304,1024,119000,2,33088,262144,8192,1048576,4096
GettingStarted.exe,thaitp47.com/templates/index/config.jpg,224,9,0,5632,4096,0,6692,4096,12288,512,6,1,6,1,6,1,24576,1024,25032,2,33088,262144,8192,1048576,4096
ipconfig.exe,http://www.veoh.com/swf/webplayer/WebPlayer.swf?version=AFrontend.5.7.0.1396&permalinkId=,224,9,0,21504,5632,0,8007,4096,45056,512,6,1,6,1,6,1,40960,1024,40796,3,33088,262144,8192,1048576,4096
klist.exe,jxstudio.ru,224,9,0,27136,5632,0,15996,4096,32768,512,6,1,6,1,5,1,45056,1024,51191,3,33088,262144,8192,1048576,4096
ksetup.exe,rvweigh.com,224,9,0,30208,9728,0,22895,4096,36864,512,6,1,6,1,5,1,53248,1024,101537,3,33088,262144,8192,1048576,4096
ktmutil.exe,http://9779.info/%E5%86%B0%E6%B7%87%E6%B7%8B%E5%84%BF%E7%AB%A5%E7%94%BB/,224,9,0,9728,5120,0,9807,4096,16384,512,6,1,6,1,6,1,28672,1024,33055,3,33088,262144,8192,1048576,4096
label.exe,http://www.facebook.com/plugins/like.php?href=http%3A%2F%2Fzoetekroon.nl%2F2013%2F08%2Fjokie-en-jet-en-maya-de-bij-taart%2F&layout=button_count&show_faces=true&width=450&action=like&font=tahoma&colorscheme=light,224,9,0,9728,4096,0,9451,4096,16384,512,6,1,6,1,6,1,28672,1024,48364,3,33088,262144,8192,1048576,4096
LocationNotifications.exe,http://www.vilagnomad.com/wp-content/themes/central/css/stylesheet.min.css?ver=3.9.6,224,9,0,12288,76800,0,10731,4096,16384,512,6,1,6,1,6,1,102400,1024,142791,2,33088,262144,8192,1048576,4096
Locator.exe,http://9779.info/%E6%96%87%E6%98%8E%E7%A4%BC%E4%BB%AA%20%E5%89%AA%E8%B4%B4%E7%94%BB/,224,9,0,4608,3584,0,5636,4096,12288,512,6,1,6,1,6,1,24576,1536,33641,3,33088,262144,8192,1048576,4096
lodctr.exe,http://9779.info/%E5%85%AD%E4%B8%80%E5%84%BF%E7%AB%A5%E6%8B%BC%E8%B4%B4%E7%94%BB/,224,9,0,36352,7680,0,21917,4096,40960,512,6,1,6,1,6,1,53248,1024,43244,3,33088,262144,8192,1048576,4096
logagent.exe,http://9779.info/%E5%A4%9A%E5%BD%A9%E6%B0%91%E6%97%8F%E9%A3%8E%E5%89%AA%E8%B4%B4%E7%94%BB/,224,9,0,82944,13312,0,33409,4096,90112,512,6,1,6,1,6,1,106496,1024,122344,2,33088,262144,8192,1048576,4096
mtstocom.exe,http://chinacxyy.com/piccodejs-000.asp?lm2=190&x=3&y=2&w=96&h=69&open=1&n=10&tj=0,224,9,0,114688,41984,0,76977,4096,118784,512,6,1,6,1,6,1,163840,1024,132506,3,33088,262144,8192,1048576,4096
Magnify.exe,http://hotlinegsm.com/products/mobile-and-tablet/blackberry-9220-detail,224,9,0,94208,536064,0,84350,4096,98304,512,6,1,6,1,6,1,638976,1024,674852,2,33088,262144,8192,1048576,4096
makecab.exe,http://www.824555.com/app/member/SportOption.php?uid=guest&langx=gb,224,9,0,88064,10752,0,30293,4096,94208,512,6,1,6,1,5,1,110592,1024,145376,3,33088,262144,8192,1048576,4096
manage-bde.exe,http://wanwang.aliyun.com/domain/searchresult/?domain=bigtruckstopseek.cn,224,9,0,55296,6656,0,38538,4096,61440,512,6,1,6,1,6,0,73728,1024,113660,3,33088,262144,8192,1048576,4096
mblctr.exe,http://wxztjz.com/e/public/onclick?enews=donews&classid=77&id=118,224,9,0,128000,814592,0,106781,4096,135168,512,6,1,6,1,6,1,958464,1536,987476,2,33088,262144,8192,1048576,4096
mcbuilder.exe,joeandjesscomicstrip.com/images/joea.exe,224,9,0,192512,29696,0,115053,4096,200704,512,6,1,6,1,6,1,237568,1024,271434,3,33088,262144,8192,1048576,4096
mctadmin.exe,http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fcltmusic&width=940&height=285&colorscheme=dark&show_faces=true&border_color=false&stream=false&header=true&appId=213085448738062,224,9,0,77312,22528,0,22556,4096,81920,512,6,1,6,1,6,1,114688,1024,106448,2,33088,262144,8192,1048576,4096
MdRes.exe,http://chinesevie.com/index.php?option=com_content&view=article&id=105&Itemid=130&lang=en,224,9,0,13312,74240,0,12727,4096,20480,512,6,1,6,1,6,1,102400,1024,127058,2,33088,262144,8192,1048576,4096
MdSched.exe,http://9779.info/%E5%B9%BC%E5%84%BF%E6%92%95%E7%BA%B8%E5%A4%AA%E9%98%B3%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,54272,77824,0,14693,4096,61440,512,6,1,6,1,6,1,143360,1024,179873,2,33088,262144,8192,1048576,4096
mfevtps.exe,http://www.114633.com/cl/tpl/bojue/ver2/css/bojue.css?v=ver23.32,224,8,0,86016,59904,0,53717,4096,90112,512,5,0,5,0,5,0,163840,1024,199883,3,33088,1048576,4096,1048576,4096
mfpmp.exe,http://hotlinegsm.com/products/samsung-galaxy-mini-2-s6500-detail,224,9,0,17920,4608,0,5751,4096,24576,512,6,1,6,1,6,1,36864,1024,52646,2,33088,262144,8192,1048576,4096
MigAutoPlay.exe,http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,224,9,0,9216,75264,0,8945,4096,16384,512,6,1,6,1,5,0,98304,1024,134211,2,33088,262144,8192,1048576,4096
mighost.exe,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,34304,224256,0,26727,4096,40960,512,6,1,6,1,5,1,270336,1024,281990,3,33088,262144,8192,1048576,4096
MigSetup.exe,http://3cf.ru/2015/03/04/17-ia-gymkolonna-mchs-otpravilas-v-donbass/,224,9,0,46080,103424,0,30410,4096,53248,512,6,1,6,1,5,0,163840,1024,170624,2,33088,262144,8192,1048576,4096
migwiz.exe,http://9779.info/%E8%93%9D%E8%89%B2%E6%B5%B7%E6%B4%8B%E5%89%AA%E8%B4%B4%E7%94%BB/,224,9,0,284160,144896,0,210836,4096,290816,512,6,1,6,1,5,1,442368,1024,429308,2,33088,262144,8192,1048576,4096
PostMig.exe,safety.apple.com.yqmytv.ebgeltdl0mvg.science,224,9,0,350208,287232,0,266642,4096,356352,512,6,1,6,1,6,0,651264,1024,659460,2,33088,262144,8192,1048576,4096
mmc.exe,http://9779.info/%E6%89%8B%E5%B8%95%E5%84%BF%E7%AB%A5%E7%94%BB/,224,9,0,998912,402432,0,260878,4096,987136,512,6,1,6,1,6,1,1413120,1024,1451015,2,32832,262144,81200,1048576,4096
mobsync.exe,http://www.711100.com/cl/tpl/template/style/element/font-awesome.css?v=ver17.32,224,9,0,27648,73216,0,26740,4096,32768,512,6,1,6,1,6,1,114688,1024,157572,2,33088,262144,20480,1048576,4096
mountvol.exe,http://lovettz.com/wp-content/themes/ADDThemes_Green_fix/min.css,224,9,0,8704,4096,0,9554,4096,16384,512,6,1,6,1,6,1,28672,1024,51858,3,33088,262144,8192,1048576,4096
mpnotify.exe,http://adinamed.com/news/index.php?page=7&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,224,9,0,9216,4096,0,9731,4096,16384,512,6,1,6,1,6,1,28672,1024,39886,2,33088,262144,8192,1048576,4096
MpSigStub.exe,https://maps.googleapis.com/maps/api/js?sensor=false&callback=initializeMap,224,9,0,195584,20480,0,101314,4096,200704,512,6,1,6,1,5,0,225280,1024,224091,2,33088,262144,8192,1048576,4096
MRINFO.EXE,http://9779.info/%E5%86%B0%E6%B7%87%E6%B7%8B%E5%84%BF%E7%AB%A5%E7%94%BB/,224,9,0,6144,5120,0,7804,4096,12288,512,6,1,6,1,6,1,24576,1024,37714,3,33088,262144,8192,1048576,4096
MRT.exe,http://9779.info/%E8%9D%B4%E8%9D%B6%20%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,224,10,10,266240,53625344,0,175046,4096,270336,512,6,2,6,2,5,0,53903360,1024,54256287,2,33088,262144,8192,1048576,4096
msconfig.exe,http://9779.info/%E5%8D%AB%E7%94%9F%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE/,224,9,0,146432,88576,0,79035,4096,151552,512,6,1,6,1,6,1,245760,1024,297494,2,33088,262144,8192,1048576,4096
msdt.exe,http://img8.007swz.com/cpimg/pintupinban/6houYePH28_1342686212.jpg,224,9,0,313856,673280,0,222494,4096,319488,512,6,1,6,1,6,1,999424,1536,1042746,2,33088,262144,8192,1048576,4096
msdtc.exe,http://chinesevie.com/index.php?option=com_joomlaquiz&Itemid=151&lang=en,224,9,0,32768,109056,0,15049,4096,36864,512,6,1,6,1,6,1,151552,1024,169115,2,33088,262144,16384,1048576,4096
msfeedssync.exe,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E8%9B%8B%E7%B3%95%E5%9B%BE%E7%89%87/,224,10,0,6656,3584,0,6957,4096,12288,512,6,1,6,1,6,0,24576,1024,42054,2,33088,262144,8192,1048576,4096
msg.exe,http://9779.info/%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB%20%E5%9C%BA%E6%99%AF%E5%9B%BE/,224,9,0,18944,11264,0,11425,4096,24576,512,6,1,6,1,6,1,40960,1024,38824,3,33088,262144,8192,1048576,4096
mshta.exe,http://lovettz.com/zebra-wall-decor-modern-design/zebra-wall-decor-badcover-set/,224,10,0,4608,6144,0,5909,4096,12288,512,6,1,6,1,6,0,28672,1024,57599,2,32832,1048576,4096,1048576,4096
msiexec.exe,http://fb.com.accounts.login.userid.364270.fbsacc.com/frd/fbn/?next=http%3A%2F%2Fwww.fb.com%2videos%2F%3A%4A%4ID%1A,224,9,0,52736,20992,0,15792,4096,77824,512,6,1,6,1,5,0,81920,1024,107567,2,33088,262144,8192,1048576,4096
mspaint.exe,http://www.thereefrestaurant.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=4.2.2,224,9,0,559104,5816832,0,156269,4096,552960,512,6,1,6,1,6,1,6385664,1024,6433598,2,33088,262144,8192,1048576,4096
msra.exe,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%80%81%E5%B8%88%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,224,9,0,297472,239104,0,186517,4096,303104,512,6,1,6,1,6,1,544768,1536,596569,2,33088,262144,8192,1048576,4096
mstsc.exe,http://9779.info/%E5%84%BF%E7%AB%A5%E5%A2%99%E4%B8%8A%E8%A3%85%E9%A5%B0%E8%B4%B4%E7%94%BB/,224,9,0,407552,645120,0,285406,4096,413696,512,6,1,6,1,5,1,1064960,1536,1079723,2,33088,262144,32768,1048576,4096
MuiUnattend.exe,mobilizr.com,224,9,0,60928,10240,0,49184,4096,65536,512,6,1,6,1,6,1,81920,1024,91621,3,33088,262144,8192,1048576,4096
MultiDigiMon.exe,http://jornalistasdeangola.com/wp-content/themes/nu-white/style.css?ver=4.2.2,224,9,0,18944,33792,0,15974,4096,24576,512,6,1,6,1,6,1,61440,1536,59431,2,33088,262144,8192,1048576,4096
NAPSTAT.EXE,safety.microsoft.com.irxssotjevv.kq36imkryip7q8pih9inwunkg.download,224,9,0,122368,156160,0,21570,4096,131072,512,6,1,6,1,6,1,286720,1024,307818,2,33088,262144,8192,1048576,4096
nbtstat.exe,http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,224,9,0,10240,48640,0,10853,4096,16384,512,6,1,6,1,6,1,69632,1024,29640,3,33088,262144,8192,1048576,4096
ndadmin.exe,http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/fbtrack.js,224,9,0,8704,66560,0,6676,4096,16384,512,6,1,6,1,6,1,90112,1024,92893,2,33088,262144,8192,1048576,4096
net1.exe,http://yey.jinqiaoedu.com.cn/uploadfile/jpg/2012-11/2012116132826380.jpg,224,9,0,98304,63488,0,8584,4096,102400,512,6,1,6,1,6,1,172032,1024,201864,3,33088,524288,65536,1048576,4096
netbtugc.exe,http://9779.info/%E8%93%9D%E8%89%B2%E6%B5%B7%E6%B4%8B%E5%89%AA%E8%B4%B4%E7%94%BB/,224,9,0,17920,6144,0,14161,4096,24576,512,6,1,6,1,6,1,36864,1024,59432,3,33088,262144,8192,1048576,4096
netcfg.exe,http://9779.info/%E5%8A%A8%E7%89%A9%E7%93%9C%E5%AD%90%20%E8%B4%B4%E7%94%BB/,224,9,0,19968,13824,0,18713,4096,24576,512,6,1,6,1,6,1,45056,1024,68655,3,33088,262144,8192,1048576,4096
netiougc.exe,http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,224,9,0,18944,6656,0,14493,4096,24576,512,6,1,6,1,6,1,36864,1024,79777,3,33088,262144,8192,1048576,4096
Netplwiz.exe,http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%88%9B%E6%84%8F/,224,9,0,5120,20480,0,5434,4096,12288,512,6,1,6,1,6,1,40960,1024,86014,2,33088,262144,8192,1048576,4096
NetProj.exe,http://www.jin0044.com/cl/?module=System&method=LiveTop&args=livehall,224,9,0,5120,84480,0,6295,4096,12288,512,6,1,6,1,6,1,106496,1024,151901,2,33088,262144,8192,1048576,4096
netsh.exe,http://mp3-pesnja.com/song/%D0%BB%D1%8E%D0%B1%D0%BE%D0%B2%D1%8C+%D1%83%D1%81%D0%BF%D0%B5%D0%BD%D1%81%D0%BA%D0%B0%D1%8F+%D0%B0+%D1%8F+%D1%81%D1%8F%D0%B4%D1%83+%D0%B2+%D0%BA%D0%B0%D0%B1%D1%80%D0%B8%D0%BE%D0%BB%D0%B5%D1%82,224,9,0,37376,61440,0,15549,4096,40960,512,6,1,6,1,6,1,110592,1024,101292,3,33088,1048576,524288,1048576,4096
NETSTAT.EXE,http://jiangxi.sinaimg.cn/2014/0625/U10819P1332DT20140625104012.jpg,224,9,0,18944,8192,0,14343,4096,24576,512,6,1,6,1,6,1,36864,1024,41431,3,33088,262144,8192,1048576,4096
nltest.exe,http://5121188.com/yiyuanxiangguan/fukezhuanjia/20141020/273.html,224,9,0,247808,116736,0,231685,4096,253952,512,6,1,6,1,5,1,376832,1024,338665,3,33088,262144,8192,1048576,4096
nslookup.exe,http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E7%BA%BF%E6%8F%8F%E4%BD%9C%E5%93%81%E6%AC%A3%E8%B5%8F/,224,9,0,60416,54784,0,52293,4096,65536,512,6,1,6,1,6,1,122880,1024,110763,3,33088,262144,8192,1048576,4096
ntkrnlpa.exe,http://chinacxyy.com/newscodejs.asp?lm2=185&list=9&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC,224,9,0,3432448,787456,10240,1172720,4096,1163264,512,6,1,6,1,6,1,4268032,2048,3976232,1,0,262144,8192,1048576,4096
ntoskrnl.exe,http://zoetekroon.nl/wp-content/themes/simplo/css/prettyPhoto.css,224,9,0,3379712,778240,10240,1139952,4096,1130496,512,6,1,6,1,6,1,4206592,2048,3955054,1,0,262144,8192,1048576,4096
ntprint.exe,http://9779.info/%E5%95%86%E6%A0%87%E5%89%AA%E8%B4%B4%E7%94%BB/,224,9,0,5120,56320,0,6667,4096,12288,512,6,1,6,1,6,1,77824,1024,94676,2,33088,262144,8192,1048576,4096
ntvdm.exe,http://3cf.ru/2015/07/21/eksperty-proveriat-realnost-pokazanii-glavnogo-figyranta-dela-nemcova/,224,9,0,460288,324096,0,20629,4096,466944,512,6,1,6,1,6,1,798720,1024,577712,3,33088,262144,8192,1048576,4096
ocsetup.exe,http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,224,9,0,173568,24064,0,117723,4096,180224,512,6,1,6,1,6,1,212992,1024,262534,2,33088,262144,8192,1048576,4096
odbcad32.exe,http://9779.info/%E6%A0%91%E5%8F%B6%E8%8A%B1%E7%93%A3%E7%9A%84%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,8192,73728,0,6480,4096,12288,4096,6,1,6,1,6,1,86016,4096,107802,2,33088,262144,8192,1048576,4096
odbcconf.exe,http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,224,9,0,16384,12288,0,16836,4096,20480,4096,6,1,6,1,6,1,32768,4096,41200,2,33088,262144,8192,1048576,4096
net.exe,http://bjpgqsc.com/cp/class/?0.html&page=4&showtj=&showhot=&key=,224,9,0,32256,55808,0,18693,4096,36864,512,6,1,6,1,6,1,98304,1024,98170,3,33088,524288,65536,1048576,4096
newdev.exe,http://www.crabs.net.cn/analysis/UploadFiles_6192/200808/20080815082829734.jpg,224,9,0,10240,66560,0,7407,4096,16384,512,6,1,6,1,6,1,90112,1024,141988,2,33088,262144,8192,1048576,4096
openfiles.exe,http://www.west263.com/services/domain/aprice_show.asp?d=bigtruckstopseek.cn,224,9,0,55296,10240,0,28179,4096,61440,512,6,1,6,1,6,1,77824,1024,86995,3,33088,262144,8192,1048576,4096
OptionalFeatures.exe,http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb,224,9,0,5120,91648,0,5436,4096,12288,512,6,1,6,1,6,1,110592,1024,125109,2,33088,262144,8192,1048576,4096
osk.exe,http://www.3344mt.com/cl/tpl/template/style/element/font-awesome.css?v=ver16.32,224,9,0,149504,498688,0,51252,4096,155648,512,6,1,6,1,6,1,659456,1024,653184,2,33088,262144,8192,1048576,4096
p2phost.exe,http://www.hfacn.com/tag/%E4%B8%87%E8%89%BE%E5%8F%AF%E5%AE%89%E5%85%A8%E5%90%97-cn,224,9,0,83968,68608,0,59359,4096,90112,512,6,1,6,1,6,1,159744,1024,168131,2,33088,262144,8192,1048576,4096
PATHPING.EXE,http://goldcity888.com/theme/topic/ironman/ironman_files/style.css,224,9,0,8192,44544,0,9448,4096,12288,512,6,1,6,1,6,1,61440,1024,31533,3,33088,262144,8192,1048576,4096
pcalua.exe,http://3cf.ru/2015/07/20/smi-soobshili-o-pokypke-milliarderom-iz-spiska-forbes-ostrova-v-grecii/,224,9,0,4096,3584,0,5566,4096,8192,512,6,1,6,1,6,1,20480,1024,43860,2,33088,262144,8192,1048576,4096
pcaui.exe,http://9779.info/%E6%88%91%E7%9A%84%E5%AE%B6%E5%9B%AD%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,10752,4608,0,11211,4096,16384,512,6,1,6,1,6,1,28672,1024,51951,2,33088,262144,8192,1048576,4096
pcawrk.exe,mdpev.de,224,9,0,5120,4096,0,6254,4096,12288,512,6,1,6,1,6,1,24576,1024,58522,3,33088,262144,8192,1048576,4096
pcwrun.exe,http://www.newstudy.net/community/Web_nList.aspx?acaidx=0&sflag=1&mflag=NOT,224,9,0,6656,5120,0,7874,4096,12288,512,6,1,6,1,6,1,24576,1024,63828,2,33088,262144,8192,1048576,4096
pe.exe,http://www.ilovespeedbumps.com/to-backgammon-online-with-free-streaming/,224,9,0,149504,225280,0,35413,4096,155648,512,5,0,0,0,5,0,565248,1024,394478,3,32768,1048576,4096,1048576,4096
perfmon.exe,http://9779.info/%E9%87%91%E9%B1%BC%E5%8F%B6%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,224,9,0,52224,104960,0,37270,4096,57344,512,6,1,6,1,6,1,167936,1024,216491,2,33088,262144,8192,1048576,4096
PkgMgr.exe,http://static.youku.com/v1.0.0149/v/swf/qplayer_rtmp.swf?VideoIDS=XNTIzMjg3NzU2,224,9,0,182784,27648,0,118361,4096,188416,512,6,1,6,1,5,1,221184,1024,258188,2,33088,262144,8192,1048576,4096
plasrv.exe,http://www.xwjy.org/tresearch/UserFiles/00002/0000/628/068/200911/2009.10.49.jpg,224,9,0,3584,3584,0,5565,4096,8192,512,6,1,6,1,6,1,20480,1024,29087,2,33088,262144,8192,1048576,4096
PnPUnattend.exe,http://9779.info/%E5%B9%BF%E5%91%8A%E5%92%8C%E6%8B%9B%E8%B4%B4%E7%94%BB%E5%84%BF%E7%AB%A5%E7%94%BB/,224,9,0,51200,10752,0,36133,4096,57344,512,6,1,6,1,6,1,73728,1024,110951,3,33088,262144,8192,1048576,4096
PnPutil.exe,http://js.touclick.com/js.touclick?b=2024b94f-472b-4065-a1d4-020507d22e3a&v=v3-0&pf=discuz,224,9,0,26112,8192,0,11294,4096,32768,512,6,1,6,1,6,1,45056,1024,65320,3,33088,262144,8192,1048576,4096
poqexec.exe,http://9779.info/%E5%85%AD%E4%B8%80%E5%BF%AB%E4%B9%90%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,114176,12800,0,51194,4096,118784,512,6,1,6,1,6,1,139264,1024,129869,1,1344,262144,8192,1048576,4096
powercfg.exe,http://panthawas.com/jquery-ui-1.10.3.custom/css/ui-lightness/jquery-ui-1.10.3.custom.min.css,224,9,0,51712,9728,0,42871,4096,57344,512,6,1,6,1,6,1,69632,1024,99365,3,33088,262144,8192,1048576,4096
PresentationHost.exe,kerosky.com,224,9,0,115712,172544,0,65088,4096,122880,512,5,0,9,0,5,0,311296,1024,312725,2,33088,1048576,8192,1048576,4096
PresentationSettings.exe,http://grasslandhotel.com.vn/index.php/tours/mysontours/items/4-tours,224,9,0,56832,114176,0,54673,4096,61440,512,6,1,6,1,6,1,180224,1024,222042,2,33088,262144,8192,1048576,4096
prevhost.exe,http://www.0068555.com/cl/js/jquery-ui-1.8.21.custom.min.js?v=ver31.32,224,9,0,25088,6144,0,25149,4096,32768,512,6,1,6,1,5,1,45056,1024,40703,2,33088,262144,8192,1048576,4096
print.exe,gool.frieghtiger.com,224,9,0,9216,4096,0,8279,4096,16384,512,6,1,6,1,6,1,28672,1024,53697,3,33088,262144,8192,1048576,4096
PrintBrmUi.exe,http://9779.info/%E5%90%91%E6%97%A5%E8%91%B5%E6%8B%BC%E8%B4%B4%E7%94%BB/,224,9,0,35840,30208,0,31964,4096,40960,512,6,1,6,1,6,1,77824,1024,99440,2,33088,262144,8192,1048576,4096
printfilterpipelinesvc.exe,http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%A9%9A%E7%BA%B1/,224,9,0,403456,46080,0,53426,4096,409600,512,6,1,6,1,6,1,458752,1024,482020,2,33088,262144,8192,1048576,4096
PrintIsolationHost.exe,http://www.114633.com/cl/?module=System&method=MAdvertis&other=MemberExclusiveII&ExclusiveNo=0,224,9,0,12288,5120,0,11482,4096,16384,512,6,1,6,1,6,1,28672,1024,21768,2,33088,262144,8192,1048576,4096
reg.exe,http://9779.info/%E8%9D%B4%E8%9D%B6%20%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,224,9,0,55296,268800,0,7114,4096,57344,512,6,1,6,1,6,1,335872,1024,118051,3,33088,262144,8192,1048576,4096
regedt32.exe,http://9779.info/%E6%96%87%E6%98%8E%E5%9C%A8%E6%88%91%E5%AE%B6%E5%89%AA%E8%B4%B4%E7%94%BB/,224,9,0,4096,4608,0,5635,4096,8192,512,6,1,6,1,6,1,20480,1024,26144,2,33088,262144,8192,1048576,4096
regini.exe,http://hotlinegsm.com/products/mobile-and-tablet/lg-jil-sander-mobile-detail,224,9,0,35840,10240,0,19541,4096,40960,512,6,1,6,1,5,0,57344,1024,58349,3,33088,262144,8192,1048576,4096
RegisterIEPKEYs.exe,http://159.8.95.53/Financeiro/2Via(Boleto-Cobranca).zip,224,10,0,56320,18944,0,18660,4096,61440,512,6,1,6,1,6,0,86016,1024,103945,3,33088,262144,8192,1048576,4096
